country,closeness_centrality,indegree_centrality,outdegree_centrality,betweenness_centrality,mean_terms,total_exported,total_imported
Paraguay,0.0,0.009708737864077669,0.0,0.0,,,1285925.0
Kuwait,0.0,0.009708737864077669,0.0,0.0,,,11506288.0
Fiji,0.0,0.04854368932038834,0.0,0.0,6.771428571428571,237.0,166017.0
Saint Helena,0.32265111180707795,0.0,0.0048543689320388345,0.0,,,3861.0
New Zealand,0.0,0.0048543689320388345,0.0,0.0,13.234077892083041,387796.0,25019010.0
Bunkers,0.3688597204895952,0.13592233009708737,0.04854368932038834,0.01857283407219034,,,120132.0
Cuba,0.0,0.03398058252427184,0.0,0.0,,,39544128.0
Uganda,0.0,0.02427184466019417,0.0,0.0,1.785148171353227,270123281.0,1265955.0
El Salvador,0.478448478026359,0.019417475728155338,0.1262135922330097,0.0009485728146747393,3.5841121064851817,212672763.0,1701248.0
Iceland,0.2841860400328732,0.06796116504854369,0.0048543689320388345,1.576496978362795e-06,16.5561797752809,2947.0,5277609.0
Kenya,0.5240149997431551,0.05339805825242718,0.22815533980582522,0.010834613276893003,4.866087320690279,204891107.0,2721631.0
Italy,0.4278135419069387,0.1262135922330097,0.07281553398058252,0.006942508544260616,9.176799790632742,31059755.0,1143489735.0
Portugal,0.3758589561725097,0.02427184466019417,0.029126213592233007,0.00015535309399493662,8.357323722680448,889718.0,90709762.0
Luxembourg,0.41352331921276125,0.08737864077669902,0.06796116504854369,0.004942534175766803,26.641778545784508,592195.0,2423875.0
Lebanon,0.0,0.0048543689320388345,0.0,0.0,6.11150775172826,503086.0,55245630.0
Norfolk Isds,0.3362948555227719,0.02427184466019417,0.009708737864077669,4.8421982511269984e-05,,,3442.0
Angola,0.39774632510625024,0.13592233009708737,0.058252427184466014,0.0013888550449392854,0.0018696099019289265,569625.0,279258.0
Israel,0.0,0.014563106796116504,0.0,0.0,2.907455316810219,626000.0,68537315.0
Gabon,0.6228857544116749,0.21359223300970873,0.45631067961165045,0.0754959948882371,,,10013.0
Croatia,0.3614556020126143,0.11650485436893203,0.038834951456310676,0.001195302491183482,,,46641853.0
Czechia,0.0048543689320388345,0.04854368932038834,0.0048543689320388345,2.6310942721077693e-06,10.555732859338493,812758.0,21261938.0
Oman,0.4401725997842503,0.019417475728155338,0.08252427184466019,0.0007876306977038593,2.005376922249704,18648.0,3735096.0
Panama,0.0,0.05339805825242718,0.0,0.0,4.986472452464135,13875761.0,118507.0
Dem. People's Rep. of Korea,0.2943204604798107,0.09708737864077668,0.009708737864077669,0.0015944540535634878,,,5029539.0
Saudi Arabia,0.2887429590421467,0.05339805825242718,0.009708737864077669,0.0007604447308814447,2.286377931991672,1863736.0,132378982.0
Syria,0.0,0.014563106796116504,0.0,0.0,5.402764067127345,27568.0,67389546.0
Maldives,0.0,0.009708737864077669,0.0,0.0,,,7031.0
Benin,0.40506680961740826,0.13592233009708737,0.06796116504854369,0.006281156637395529,,,15592.0
Romania,0.2691272688898269,0.0048543689320388345,0.009708737864077669,0.0027468624200805117,7.154465561016665,103663.0,36016864.0
Greece,0.5171740728535578,0.029126213592233007,0.21359223300970873,0.005959375033071439,10.910910420712142,5097823.0,87464070.0
Honduras,0.5367958533954271,0.27184466019417475,0.2669902912621359,0.05994867368013837,3.280779933320451,680938510.0,261194.0
Belgium,0.0,0.009708737864077669,0.0,0.0,3.9364274158019428,630807386.0,1234787971.0
United Kingdom,0.39935014093329163,0.15048543689320387,0.06310679611650485,0.011440047428327408,29.663653915128336,29564392.0,465886808.0
Solomon Isds,0.41876885814569265,0.014563106796116504,0.08737864077669902,0.005248859707242751,,,277846.0
Denmark,0.4481395246672231,0.029126213592233007,0.08737864077669902,0.00022217749021830334,12.043058384197064,3119247.0,107676985.0
Yemen,0.0,0.02427184466019417,0.0,0.0,6.9049012483619245,10791693.0,2179524.0
Dominican Rep.,0.0,0.0048543689320388345,0.0,0.0,4.98881689713492,14880077.0,255997.0
Pakistan,0.4042401426590054,0.08252427184466019,0.038834951456310676,0.004938187521228999,,,15879.0
American Samoa,0.0,0.019417475728155338,0.0,0.0,,,63.0
