country,closeness_centrality,indegree_centrality,outdegree_centrality,betweenness_centrality,mean_terms,total_exported,total_imported
Belarus,0.2713048237785869,0.012422360248447204,0.018633540372670808,0.0077368012422360235,,,1140.0
Namibia,0.2031866829446519,0.024844720496894408,0.018633540372670808,0.0017817398698609878,36.84935382885936,652494.0,4219020.0
Algeria,0.49623725436160515,0.0,0.21739130434782608,0.0,0.3004356435866823,17390762258.0,
Bangladesh,0.018633540372670808,0.012422360248447204,0.018633540372670808,0.00044642857142857147,0.8249907578558225,11158.0,
Malta,0.0,0.03105590062111801,0.0,0.0,470.3529411764706,7996.0,17236.0
Slovenia,0.0,0.006211180124223602,0.0,0.0,5.4,27.0,65611999.0
Kazakhstan,0.0,0.006211180124223602,0.0,0.0,0.26309661462962125,785503245.0,20145.0
Brunei Darussalam,0.012422360248447204,0.012422360248447204,0.012422360248447204,3.881987577639752e-05,,,1734.0
Croatia,0.0,0.006211180124223602,0.0,0.0,0.6432036053269321,172395152.0,864763.0
Sweden,0.393391994478951,0.006211180124223602,0.13664596273291924,0.007262925674222259,0.8767806541681207,34101.0,20952756.0
Papua New Guinea,0.2981497221314155,0.03105590062111801,0.13043478260869565,0.04170277712167423,,,15424746.0
Iran,0.0,0.05590062111801242,0.0,0.0,0.5328797968158454,1268008.0,26700607.0
EU-28,0.303257212018035,0.043478260869565216,0.012422360248447204,0.00567679918810803,13.998253341024512,348410083.0,
Uganda,0.2787817283709102,0.018633540372670808,0.049689440993788817,0.005201046904268954,0.9376691071168972,13943.0,546783.0
Angola,0.0,0.006211180124223602,0.0,0.0,,,419115.0
Ghana,0.32407578492545164,0.018633540372670808,0.05590062111801242,0.0035612744958630057,,,2806.0
Haiti,0.43845547372266985,0.09937888198757763,0.19875776397515527,0.07519044203249622,,,61820.0
Zambia,0.0,0.006211180124223602,0.0,0.0,103.59682635940975,20937.0,31748.0
Comoros,0.0,0.006211180124223602,0.0,0.0,,,29785.0
Trinidad and Tobago,0.0,0.006211180124223602,0.0,0.0,190.868389671761,1268409996.0,21000.0
South Africa,0.43845547372266985,0.018633540372670808,0.22360248447204967,0.03936031416074934,6.505200654179881,16667577.0,133898976.0
United Arab Emirates,0.4128895568875287,0.018633540372670808,0.19254658385093165,0.014136844004856429,,,1522110218.0
Cameroon,0.0,0.018633540372670808,0.0,0.0,0.7394738015323572,116107.0,3250.0
Indonesia,0.21296408723672536,0.006211180124223602,0.012422360248447204,0.0004658385093167702,0.3907863185294395,13458703831.0,522138207.0
