country,closeness_centrality,indegree_centrality,outdegree_centrality,betweenness_centrality,mean_terms,total_exported,total_imported
Uganda:UGA,0.005154639175257732,0.05670103092783505,0.005154639175257732,0.0030269038334846785,1.1622337678780283,172098950.0,1103790.0
Barbados:BRB,0.49764558372805795,0.06701030927835051,0.18556701030927836,0.005468650391793153,1.2195121951219512,150.0,165996.0
Saint Lucia:LCA,0.42920481580275394,0.010309278350515464,0.08247422680412371,0.00026408717893021513,,,5619.0
Sri Lanka:LKA,0.3675226865855917,0.13402061855670103,0.03608247422680412,0.005235296295003933,3.202440786780651,117409.0,12211.0
Kiribati:KIR,0.3547762350277099,0.020618556701030927,0.015463917525773196,0.0001323115406978909,,,62625.0
TFYR of Macedonia:MKD,0.4194279407275204,0.015463917525773196,0.05670103092783505,0.0014860759082077244,14.37322140522876,68966.0,394980.0
Tonga:TON,0.33723235527359235,0.05670103092783505,0.05154639175257732,0.010721886871041158,,,423.0
Lebanon:LBN,0.0,0.015463917525773196,0.0,0.0,2.537136218227864,84000.0,23554935.0
Kazakhstan:KAZ,0.0,0.010309278350515464,0.0,0.0,,,115334.0
Niger:NER,0.0,0.010309278350515464,0.0,0.0,,,30647.0
American Samoa:ASM,0.3603304617991809,0.010309278350515464,0.020618556701030927,0.006168750525378147,,,89013.0
Grenada:GRD,0.0,0.02577319587628866,0.0,0.0,11.169337023025546,2617.0,4087.0
Djibouti:DJI,0.0,0.005154639175257732,0.0,0.0,,,3088843.0
Guam:GUM,0.4229147141518275,0.0,0.08247422680412371,0.0,,,7589.0
Madagascar:MDG,0.0,0.015463917525773196,0.0,0.0,1.211991546001149,5941017.0,
Mozambique:MOZ,0.3445971744940817,0.0,0.030927835051546393,0.0,,,18076.0
Guyana:GUY,0.0,0.07216494845360824,0.0,0.0,4.1060902177496805,18947.0,
Kuwait:KWT,0.0,0.010309278350515464,0.0,0.0,,,7005733.0
Bahrain:BHR,0.20758609467799485,0.030927835051546393,0.005154639175257732,4.61825401064758e-05,1.5865591397849463,5902.0,164006.0
Rwanda:RWA,0.42975167257922425,0.0,0.08247422680412371,0.0,3.6409036762505647,37243361.0,
Qatar:QAT,0.304345233023771,0.03608247422680412,0.010309278350515464,0.0036547640087551637,2.378125,3331.0,392249.0
China:CHN,0.48711340206185566,0.020618556701030927,0.1958762886597938,0.006719692609246916,2.1523328950878926,24741483.0,15925064.0
Namibia:NAM,0.3804315412797137,0.020618556701030927,0.041237113402061855,0.0016145841974683156,1.4644056219677883,26667.0,46019.0
Equatorial Guinea:GNQ,0.0,0.015463917525773196,0.0,0.0,,,3126.0
Zimbabwe:ZWE,0.5058485329103886,0.30412371134020616,0.25257731958762886,0.10407116663115147,1.6845926084555054,1583940.0,2743.0
USA:USA,0.2950783108643933,0.010309278350515464,0.005154639175257732,3.6246833960631304e-05,6.760148708576496,91263533.0,2247461882.0
Latvia:LVA,0.3675226865855917,0.05154639175257732,0.041237113402061855,0.00043416074909490617,1.25706629225647,163747.0,4161392.0
Bosnia Herzegovina:BIH,0.0,0.020618556701030927,0.0,0.0,2.3316875,17082.0,863316.0
New Zealand:NZL,0.3013565727976783,0.11855670103092783,0.02577319587628866,0.011740496771484081,4.515562181346707,35718.0,12237929.0
Samoa:WSM,0.0,0.010309278350515464,0.0,0.0,,,10820.0
Venezuela:VEN,0.0,0.005154639175257732,0.0,0.0,3.4,102.0,278572.0
Vanuatu:VUT,0.0,0.010309278350515464,0.0,0.0,,,16473.0
Finland:FIN,0.27278350515463917,0.12886597938144329,0.005154639175257732,1.4021686875701082e-05,0.04806201550387597,124.0,102886904.0
Bangladesh:BGD,0.0,0.010309278350515464,0.0,0.0,,,94445.0
Serbia and Montenegro:SCG,0.0,0.010309278350515464,0.0,0.0,,,1197980.0
Ecuador:ECU,0.42721314612385486,0.03608247422680412,0.08247422680412371,0.0017613147442802892,1.864108300182265,22403615.0,24699219.0
United Kingdom:GBR,0.0,0.005154639175257732,0.0,0.0,6.899485111035201,7425846.0,251820030.0
Czechia:CZE,0.3258917981935955,0.08762886597938144,0.02577319587628866,0.0006611601709555195,4.135553470087318,257666.0,16387685.0
"China, Hong Kong SAR:HKG",0.39093177490314535,0.13917525773195877,0.03608247422680412,0.009211779225620954,4.267943288991968,996409.0,4746768.0
Portugal:PRT,0.0,0.015463917525773196,0.0,0.0,5.053630889309948,484232.0,63323712.0
Slovenia:SVN,0.3441661046343579,0.05670103092783505,0.030927835051546393,0.0004399599602076029,16.14818401502964,608946.0,82375383.0
Mayotte:MYT,0.0,0.010309278350515464,0.0,0.0,,,6797.0
Anguilla:AIA,0.0,0.005154639175257732,0.0,0.0,,,6378.0
Russian Federation:RUS,0.3335667861945316,0.15979381443298968,0.005154639175257732,0.010563391815001544,1.0092708333333333,19378.0,36450643.0
"China, Macao SAR:MAC",0.3428842941887923,0.11855670103092783,0.020618556701030927,0.0002536683633126214,2.0104636771805824,104870.0,472815.0
Angola:AGO,0.3038430131672961,0.061855670103092786,0.015463917525773196,0.0002619043674016658,,,148713.0
Philippines:PHL,0.32022411474675033,0.005154639175257732,0.010309278350515464,2.67079750013354e-05,6.60696565024224,105545.0,21925012.0
Central African Rep.:CAF,0.4128449909851602,0.12886597938144329,0.13917525773195877,0.026350606682781795,0.44665464760772283,771628.0,27936.0
United Arab Emirates:ARE,0.4082679955196928,0.005154639175257732,0.041237113402061855,9.238418597422237e-06,2.7118347704178833,1977816.0,11518346.0
Malawi:MWI,0.0,0.010309278350515464,0.0,0.0,2.375398410349971,2688400.0,1827.0
Bermuda:BMU,0.005154639175257732,0.08762886597938144,0.005154639175257732,9.920884294817941e-05,,,12962.0
Morocco:MAR,0.30484911585990304,0.07216494845360824,0.015463917525773196,0.0019208712818609007,4.5,9.0,16105379.0
Oman:OMN,0.32190361185206545,0.010309278350515464,0.010309278350515464,1.9585848334312628e-05,2.1206353440507164,27370.0,3487874.0
Honduras:HND,0.4262242268041237,0.18041237113402062,0.12371134020618557,0.03136575121201333,2.2729555770935375,328784839.0,539055.0
Australia:AUS,0.0,0.015463917525773196,0.0,0.0,8.352357114790609,2181806.0,59184467.0
Saint Helena:SHN,0.0,0.005154639175257732,0.0,0.0,,,1177118.0
Hungary:HUN,0.2863590450690225,0.07216494845360824,0.015463917525773196,6.257566211078625e-05,1.3087018715358667,79000.0,14403059.0
Thailand:THA,0.42038553876571105,0.061855670103092786,0.09278350515463918,0.010407730002520696,2.3760460162607373,13355032.0,340890.0
Swaziland:SWZ,0.33116702514277235,0.03608247422680412,0.010309278350515464,0.00025834279690047204,2.6688173454746655,8000.0,2440967.0
Ireland:IRL,0.46497188378631676,0.23711340206185566,0.17525773195876287,0.01774396699018751,10.44327455668827,892993.0,8125195.0
Gambia:GMB,0.0,0.010309278350515464,0.0,0.0,,,133362.0
Pakistan:PAK,0.0,0.010309278350515464,0.0,0.0,,,17036.0
Argentina:ARG,0.35409397303727197,0.03608247422680412,0.010309278350515464,0.0026396926332159483,5.184459459459459,8773.0,47015365.0
Neth. Antilles:ANT,0.0,0.03608247422680412,0.0,0.0,,,64585.0
Nigeria:NGA,0.0,0.02577319587628866,0.0,0.0,,,236555.0
Mali:MLI,0.3409793814432989,0.02577319587628866,0.010309278350515464,0.0001723611685675969,3.43240376007162,16166.0,98110.0
Comoros:COM,0.0,0.03608247422680412,0.0,0.0,,,789.0
Nicaragua:NIC,0.0,0.005154639175257732,0.0,0.0,2.244918070473257,125813570.0,3028166.0
Viet Nam:VNM,0.005154639175257732,0.08762886597938144,0.005154639175257732,9.684820458817577e-05,1.4687239186914596,623561701.0,726014.0
Egypt:EGY,0.331763722485372,0.041237113402061855,0.010309278350515464,0.0014645403618048383,3.857142857142857,2970.0,14503843.0
Senegal:SEN,0.36533505154639173,0.15463917525773196,0.02577319587628866,0.000557365677205505,2.38218085106383,520.0,46999.0
Norway:NOR,0.33723235527359235,0.005154639175257732,0.015463917525773196,1.1330656061172594e-05,4.748043223613058,209437.0,70871309.0
Botswana:BWA,0.0,0.015463917525773196,0.0,0.0,0.8329695738090885,71758.0,3112.0
Belize:BLZ,0.0,0.010309278350515464,0.0,0.0,inf,3.0,15173.0
Cook Isds:COK,0.4252398752410657,0.010309278350515464,0.08762886597938144,0.00516393730083555,,,22868.0
Cameroon:CMR,0.38763971785132934,0.07216494845360824,0.061855670103092786,0.003055040265533083,1.582119604193787,62602022.0,10407.0
Malaysia:MYS,0.48327786346294344,0.005154639175257732,0.20103092783505155,8.587244798606545e-05,4.935211625049233,1006539.0,20707202.0
Dominica:DMA,0.42920481580275394,0.1134020618556701,0.12886597938144329,0.007324657789442706,9.568032786885245,1755.0,79348.0
Singapore:SGP,0.2345590649418872,0.015463917525773196,0.005154639175257732,1.1184671891270648e-05,3.3498012609637247,19069264.0,53572485.0
Malta:MLT,0.35683888755694076,0.13917525773195877,0.010309278350515464,0.0020327316088429937,15.395515695067264,17166.0,245897.0
Romania:ROU,0.0,0.005154639175257732,0.0,0.0,2.254474297827239,51914.0,21513315.0
Rep. of Moldova:MDA,0.006872852233676976,0.005154639175257732,0.005154639175257732,0.0,,,349.0
Antigua and Barbuda:ATG,0.0,0.010309278350515464,0.0,0.0,0.36585365853658536,120.0,1043.0
Mauritania:MRT,0.48454964731416167,0.030927835051546393,0.18041237113402062,0.00577187997901424,,,2637.0
Costa Rica:CRI,0.4055701893818975,0.015463917525773196,0.05154639175257732,0.00404877941278223,2.4778005115416093,262177984.0,740738.0
Ghana:GHA,0.2974618190296954,0.005154639175257732,0.005154639175257732,0.00010881054027787643,1.7037580400848067,410378.0,44104.0
Gabon:GAB,0.0,0.015463917525773196,0.0,0.0,11.71264367816092,1019.0,10000.0
Afghanistan:AFG,0.005154639175257732,0.020618556701030927,0.005154639175257732,9.674262819126877e-05,,,41776.0
Mauritius:MUS,0.4252398752410657,0.13917525773195877,0.07731958762886598,0.017776272403785025,17.820143884892087,2477.0,201891.0
Timor-Leste:TLS,0.4223139127967464,0.005154639175257732,0.08247422680412371,8.902658333778466e-06,1.460906663674958,7610610.0,86948.0
Yemen:YEM,0.37577319587628866,0.015463917525773196,0.04639175257731959,0.0037348457737980912,4.083063348756079,9571425.0,123603.0
Albania:ALB,0.0,0.02577319587628866,0.0,0.0,,,5169747.0
Guatemala:GTM,0.5100522603306965,0.015463917525773196,0.25257731958762886,0.005020517099503634,2.1777352698245616,463944847.0,58944.0
Jordan:JOR,0.33417217056149084,0.05154639175257732,0.005154639175257732,0.0071523824211240285,1.4625228519195612,800.0,9777096.0
Syria:SYR,0.0,0.05670103092783505,0.0,0.0,,,28625493.0
Liberia:LBR,0.0,0.010309278350515464,0.0,0.0,,,5016.0
Guinea:GIN,0.34806968994211995,0.005154639175257732,0.03608247422680412,0.00013922244560533745,0.3492342936240393,2337578.0,12442.0
Seychelles:SYC,0.0,0.010309278350515464,0.0,0.0,,,96958.0
Iran:IRN,0.015463917525773196,0.02577319587628866,0.015463917525773196,0.0004894327443936887,0.5187871900292546,107238.0,1813602.0
Tunisia:TUN,0.2703801262545983,0.041237113402061855,0.010309278350515464,6.012046371310806e-05,2.533333333333333,52.0,10254003.0
Saudi Arabia:SAU,0.2626659999705869,0.10309278350515463,0.020618556701030927,0.00700646613362065,1.5229172990738844,498856.0,17312736.0
France:FRA,0.47212529738302933,0.2422680412371134,0.19072164948453607,0.04767808915850617,11.745060826620493,47517607.0,358313401.0
Canada:CAN,0.42920481580275394,0.2268041237113402,0.10309278350515463,0.01759844831993894,6.870981663382658,33370511.0,297307862.0
Denmark:DNK,0.0,0.005154639175257732,0.0,0.0,10.508862124720268,136425.0,62050940.0
Iceland:ISL,0.0,0.07216494845360824,0.0,0.0,,,2086547.0
Italy:ITA,0.5562805618712431,0.2268041237113402,0.38144329896907214,0.06285829340881331,7.802330298975187,25363908.0,652922068.0
Aruba:ABW,0.4029078030183401,0.14432989690721648,0.061855670103092786,0.013939111020292813,,,12620.0
Cayman Isds:CYM,0.0,0.010309278350515464,0.0,0.0,,,9423.0
Rep. of Korea:KOR,0.2974618190296954,0.14432989690721648,0.010309278350515464,0.0006391672621967416,2.12312100456621,13653.0,96992536.0
Belgium:BEL,0.4029078030183401,0.07731958762886598,0.02577319587628866,0.00036703716396018274,2.314511490508111,183039457.0,476216910.0
Colombia:COL,0.539967348913142,0.030927835051546393,0.30927835051546393,0.021156496990244664,2.6299881846032087,1486800059.0,16355052.0
Chad:TCD,0.0,0.005154639175257732,0.0,0.0,,,251283.0
Luxembourg:LUX,0.3697366786734567,0.02577319587628866,0.020618556701030927,0.0,5.180184171943573,430045.0,1636633.0
Jamaica:JAM,0.41752577319587625,0.02577319587628866,0.08762886597938144,0.003094316986738476,1.906941938181727,15779789.0,490822.0
Serbia:SRB,0.3106552157375695,0.0,0.010309278350515464,0.0,1.1052595529920692,14783.0,
India:IND,0.5512840298783875,0.05154639175257732,0.3402061855670103,0.016565098308433023,1.9495513375138762,235739998.0,27527459.0
Cabo Verde:CPV,0.3196681701030928,0.010309278350515464,0.010309278350515464,0.0,4.15554347826087,985.0,478901.0
Bulgaria:BGR,0.33477975632614804,0.10309278350515463,0.030927835051546393,0.0034116197027376834,5.948127893462154,26245.0,12288434.0
Fiji:FJI,0.030927835051546393,0.010309278350515464,0.030927835051546393,0.004395138593404461,14.542058424504097,27486.0,30607.0
Sweden:SWE,0.378088020491543,0.15979381443298968,0.041237113402061855,0.0057482236742736345,5.698132095663426,1607688.0,178989132.0
