country,closeness_centrality,indegree_centrality,outdegree_centrality,betweenness_centrality,mean_terms,total_exported,total_imported
Bolivia (Plurinational State of):BOL,0.0,0.009708737864077669,0.0,0.0,6.423374143007647,10057503.0,
Paraguay:PRY,0.4519450055385417,0.0,0.07281553398058252,0.0,,,743025.0
Dem. Rep. of the Congo:COD,0.0,0.0048543689320388345,0.0,0.0,,,172363.0
Azerbaijan:AZE,0.0,0.02427184466019417,0.0,0.0,,,3897.0
Andorra:AND,0.0,0.009708737864077669,0.0,0.0,,,158558.0
Eritrea:ERI,0.0,0.014563106796116504,0.0,0.0,,,17827.0
Indonesia:IDN,0.0,0.0048543689320388345,0.0,0.0,2.9402455670507543,1168594907.0,30419786.0
Somalia:SOM,0.5603464686845612,0.07766990291262135,0.28640776699029125,0.009253315195055099,,,1799.0
Greece:GRC,0.0,0.009708737864077669,0.0,0.0,23.191909433004295,10889534.0,112569161.0
Japan:JPN,0.0,0.10679611650485436,0.0,0.0,12.032956167479483,23346.0,1342313713.0
Panama:PAN,0.44454153182308526,0.17961165048543687,0.07766990291262135,0.003778804796725352,,,2826421.0
Luxembourg:LUX,0.3419550244792963,0.2378640776699029,0.009708737864077669,0.0003786118925368843,19.46211065544498,612017.0,3616890.0
Venezuela:VEN,0.0,0.029126213592233007,0.0,0.0,,,86569221.0
South Africa:ZAF,0.0,0.009708737864077669,0.0,0.0,6.703985153694643,6104268.0,50689517.0
Algeria:DZA,0.4455316020498627,0.15048543689320387,0.11650485436893203,0.030544184807787568,,,186529163.0
Jordan:JOR,0.0,0.07281553398058252,0.0,0.0,9.073615308185822,297017.0,67151554.0
Brazil:BRA,0.4455316020498627,0.0048543689320388345,0.10194174757281553,0.0002430412155754389,2.776910058926459,5539864405.0,1003321.0
Uzbekistan:UZB,0.6174187941987295,0.029126213592233007,0.4223300970873786,0.012298574907265129,,,50267.0
Estonia:EST,0.0,0.009708737864077669,0.0,0.0,6.6932934543697895,658721.0,13794746.0
Ethiopia:ETH,0.30634561917364217,0.10194174757281553,0.014563106796116504,8.713335659322864e-05,4.876096083461651,1011087924.0,2146.0
Saint Pierre and Miquelon:SPM,0.551084543582337,0.009708737864077669,0.2669902912621359,0.0033743675870700884,,,743.0
Libya:LBY,0.0,0.0048543689320388345,0.0,0.0,,,21675660.0
Peru:PER,0.0,0.03398058252427184,0.0,0.0,3.397034445678095,580116413.0,95713.0
Nigeria:NGA,0.5195939982347749,0.02427184466019417,0.19902912621359223,0.0007283856074781912,,,66234.0
Cyprus:CYP,0.0,0.04854368932038834,0.0,0.0,7.230654761904762,4859.0,2995438.0
Turkmenistan:TKM,0.305410212702883,0.07281553398058252,0.0048543689320388345,7.847361744838118e-05,,,20538.0
El Salvador:SLV,0.0,0.0048543689320388345,0.0,0.0,5.778946602649015,146484356.0,467592.0
Uruguay:URY,0.50772509979794,0.019417475728155338,0.1699029126213592,6.428922525281181e-05,,,2383441.0
Switzerland:CHE,0.0,0.02427184466019417,0.0,0.0,inf,8082791.0,192923405.0
Syria:SYR,0.5223072828208573,0.19902912621359223,0.2087378640776699,0.01991920099384252,,,49018105.0
Lao People's Dem. Rep.:LAO,0.5090170211714716,0.18932038834951453,0.16504854368932037,0.017508297185182133,3.333268662449498,56335765.0,5214.0
Bahamas:BHS,0.4663023061081314,0.0048543689320388345,0.08737864077669902,1.963214460566056e-05,,,190867.0
Poland:POL,0.5250490533343526,0.014563106796116504,0.19902912621359223,0.0007554140989363177,9.250847235987191,14457777.0,257829456.0
Cambodia:KHM,0.28577669902912617,0.02427184466019417,0.0048543689320388345,0.0,2.859259259259259,5404.0,69977.0
Austria:AUT,0.50772509979794,0.10679611650485436,0.16504854368932037,0.0072615383679572815,6.358781945788022,485959.0,42810918.0
Myanmar:MMR,0.3961261174661156,0.02427184466019417,0.058252427184466014,0.00016941991819483112,3.398309651205436,1762102.0,650021.0
New Caledonia:NCL,0.38843434819492884,0.014563106796116504,0.014563106796116504,0.0026758228747336015,56.7649828871776,7211.0,293799.0
Turks and Caicos Isds:TCA,0.5936014519892829,0.09708737864077668,0.36407766990291257,0.010083844297115098,,,5874.0
Turkey:TUR,0.42653238661063614,0.10194174757281553,0.07766990291262135,0.005974660657784592,11.19444568774205,288093.0,123788287.0
Zambia:ZMB,0.40659286447233406,0.02427184466019417,0.03398058252427184,0.0012170689465910056,11.71636772746135,508842.0,154169.0
Uganda:UGA,0.0,0.009708737864077669,0.0,0.0,1.8539480586738109,401304134.0,1417211.0
Croatia:HRV,0.3861847284177381,0.09223300970873785,0.014563106796116504,0.0005412401731235277,4.539515260618722,528769.0,19291022.0
Sao Tome and Principe:STP,0.5798367806388068,0.24271844660194172,0.3349514563106796,0.04141713043479443,,,145.0
