country,closeness_centrality,indegree_centrality,outdegree_centrality,betweenness_centrality,mean_terms,total_exported,total_imported
Kazakhstan:KAZ,0.3166054409535798,0.01807228915662651,0.04819277108433735,0.0017255747376229307,,,8542383.0
Dominican Rep.:DOM,0.0,0.012048192771084338,0.0,0.0,0.778365402616723,137259089.0,4700557.0
Djibouti:DJI,0.0,0.01807228915662651,0.0,0.0,,,2874.0
Iceland:ISL,0.0,0.006024096385542169,0.0,0.0,,,147907.0
Guam:GUM,0.0,0.03614457831325302,0.0,0.0,,,2613.0
Lebanon:LBN,0.0,0.006024096385542169,0.0,0.0,,,7700086.0
Faeroe Isds:FRO,0.0,0.05421686746987952,0.0,0.0,,,24160.0
Italy:ITA,0.0,0.006024096385542169,0.0,0.0,,,19710065.0
Madagascar:MDG,0.0,0.01807228915662651,0.0,0.0,,,3843171.0
Portugal:PRT,0.006024096385542169,0.006024096385542169,0.006024096385542169,0.0,,,165044142.0
Benin:BEN,0.0,0.006024096385542169,0.0,0.0,0.47363544973544974,4475855.0,204989.0
Cayman Isds:CYM,0.0,0.006024096385542169,0.0,0.0,,,994700.0
Rep. of Korea:KOR,0.4068163063211751,0.042168674698795185,0.1927710843373494,0.01326446544409304,,,58773495.0
Ireland:IRL,0.0,0.012048192771084338,0.0,0.0,,,1013976.0
Turks and Caicos Isds:TCA,0.0,0.006024096385542169,0.0,0.0,,,387.0
Kuwait:KWT,0.0,0.006024096385542169,0.0,0.0,,,13835.0
Uruguay:URY,0.0,0.006024096385542169,0.0,0.0,,,21310939.0
Chad:TCD,0.0,0.006024096385542169,0.0,0.0,,,2553877.0
Angola:AGO,0.0,0.012048192771084338,0.0,0.0,,,1140065.0
Jamaica:JAM,0.0,0.012048192771084338,0.0,0.0,,,7566512.0
Serbia:SRB,0.0,0.012048192771084338,0.0,0.0,,,583292.0
India:IND,0.006024096385542169,0.006024096385542169,0.006024096385542169,0.0,,,878698322.0
Bahrain:BHR,0.024096385542168676,0.006024096385542169,0.024096385542168676,3.650967506389193e-05,,,97225.0
Bulgaria:BGR,0.0,0.012048192771084338,0.0,0.0,4.148030905276123,4746129.0,24614040.0
China:CHN,0.0,0.01807228915662651,0.0,0.0,11.299453342542726,3107906.0,505891495.0
Namibia:NAM,0.0,0.006024096385542169,0.0,0.0,,,19273.0
Papua New Guinea:PNG,0.2525305302844029,0.006024096385542169,0.05421686746987952,9.127418765972983e-05,,,14167.0
Saudi Arabia:SAU,0.2218075843195792,0.0,0.012048192771084338,0.0,,,441715425.0
Sweden:SWE,0.0,0.04819277108433735,0.0,0.0,,,6827014.0
Latvia:LVA,0.0,0.030120481927710843,0.0,0.0,,,155940.0
Luxembourg:LUX,0.2487235373655426,0.012048192771084338,0.006024096385542169,0.005695509309967141,,,328700.0
Israel:ISR,0.0,0.012048192771084338,0.0,0.0,,,45843487.0
New Zealand:NZL,0.0,0.042168674698795185,0.0,0.0,,,1102122.0
