country,closeness_centrality,indegree_centrality,outdegree_centrality,betweenness_centrality,mean_terms,total_exported,total_imported
Nepal:NPL,0.0,0.010869565217391304,0.0,0.0,,,4012526.0
Guatemala:GTM,0.0,0.010869565217391304,0.0,0.0,0.3333333333333333,5.0,2.0
Peru:PER,0.2628054585845763,0.005434782608695652,0.005434782608695652,0.0,0.24596254365376877,449075252.0,20371.0
Nigeria:NGA,0.3468626958197202,0.016304347826086956,0.03804347826086957,0.008473668599292262,,,560549.0
Cyprus:CYP,0.0,0.010869565217391304,0.0,0.0,,,13560714.0
Turkmenistan:TKM,0.0,0.016304347826086956,0.0,0.0,,,760.0
El Salvador:SLV,0.0,0.005434782608695652,0.0,0.0,,,1.0
Uruguay:URY,0.0,0.005434782608695652,0.0,0.0,,,43330205.0
Switzerland:CHE,0.0,0.010869565217391304,0.0,0.0,15.281934809911148,23482.0,545261281.0
Ukraine:UKR,0.3203233792356491,0.03260869565217391,0.010869565217391304,0.003560114946429986,,,924417731.0
Lao People's Dem. Rep.:LAO,0.0,0.016304347826086956,0.0,0.0,,,179614.0
Cambodia:KHM,0.0,0.005434782608695652,0.0,0.0,,,2216.0
Austria:AUT,0.0,0.005434782608695652,0.0,0.0,,,112445200.0
Tuvalu:TUV,0.0,0.021739130434782608,0.0,0.0,,,37971.0
New Caledonia:NCL,0.0,0.010869565217391304,0.0,0.0,9.0,666.0,124.0
Turks and Caicos Isds:TCA,0.005434782608695652,0.010869565217391304,0.005434782608695652,0.0016928011404134,,,5700.0
Turkey:TUR,0.0,0.010869565217391304,0.0,0.0,,,1768524169.0
Zambia:ZMB,0.0,0.03804347826086957,0.0,0.0,3.860443946703423,16587.0,13384.0
Brunei Darussalam:BRN,0.21768045844067083,0.016304347826086956,0.010869565217391304,0.005405084343074363,0.5441611865089552,3117505231.0,3.0
Croatia:HRV,0.26242236024844723,0.005434782608695652,0.021739130434782608,0.0,0.5291075158946817,80586948.0,51579022.0
Dominican Rep.:DOM,0.2503779403761262,0.021739130434782608,0.010869565217391304,8.266017264591747e-05,1.1700552335334211,509749.0,39581280.0
Dem. People's Rep. of Korea:PRK,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.0003487424905814072,,,4264561.0
Faeroe Isds:FRO,0.0,0.005434782608695652,0.0,0.0,,,1.0
Rwanda:RWA,0.0,0.005434782608695652,0.0,0.0,0.6099449594885505,32437.0,5739.0
South Sudan:SSD,0.3214673913043478,0.010869565217391304,0.010869565217391304,0.006432588952189807,,,7985.0
Belarus:BLR,0.0,0.010869565217391304,0.0,0.0,,,1088929.0
Seychelles:SYC,0.0,0.010869565217391304,0.0,0.0,,,5240.0
Germany:DEU,0.0,0.005434782608695652,0.0,0.0,,,18545232312.0
Belgium:BEL,0.0,0.07608695652173914,0.0,0.0,0.6020217931386609,5627760778.0,7151974011.0
Maldives:MDV,0.0,0.005434782608695652,0.0,0.0,,,2.0
Togo:TGO,0.0,0.005434782608695652,0.0,0.0,,,16.0
"China, Macao SAR:MAC",0.0,0.010869565217391304,0.0,0.0,,,1016586.0
Greenland:GRL,0.0,0.021739130434782608,0.0,0.0,,,6.0
Gibraltar:GIB,0.0,0.005434782608695652,0.0,0.0,,,17419681.0
Chile:CHL,0.2597716293368467,0.02717391304347826,0.010869565217391304,0.0009778036105548577,0.5658495027547166,11102.0,343810799.0
Georgia:GEO,0.24728260869565216,0.010869565217391304,0.005434782608695652,0.005345687811831789,330.0,2640.0,87228509.0
Haiti:HTI,0.0,0.010869565217391304,0.0,0.0,,,509592.0
Iran:IRN,0.0,0.016304347826086956,0.0,0.0,,,113513678.0
Trinidad and Tobago:TTO,0.49052244994668875,0.016304347826086956,0.125,0.06538801326310235,14.055233495250283,2846029725.0,309687.0
Lithuania:LTU,0.24360181208448548,0.010869565217391304,0.005434782608695652,2.9698265621287717e-05,0.3528483904098727,17766089.0,97034878.0
Papua New Guinea:PNG,0.3415972279514891,0.010869565217391304,0.043478260869565216,0.0002384110767931153,,,6124.0
Slovakia:SVK,0.0,0.005434782608695652,0.0,0.0,0.3650301534363187,559703574.0,947616102.0
Congo:COG,0.0,0.005434782608695652,0.0,0.0,,,17.0
Cuba:CUB,0.8109087348217782,0.03804347826086957,0.7771739130434783,0.18617334008682906,,,1867.0
Netherlands:NLD,0.0,0.005434782608695652,0.0,0.0,0.38079317517360073,11261381300.0,1681202002.0
French Polynesia:PYF,0.262040377191317,0.03804347826086957,0.005434782608695652,0.00014284737199918955,,,2.0
Bosnia Herzegovina:BIH,0.0,0.005434782608695652,0.0,0.0,,,2920435.0
Burkina Faso:BFA,0.0,0.010869565217391304,0.0,0.0,,,2.0
Iraq:IRQ,0.010869565217391304,0.005434782608695652,0.010869565217391304,0.0016928011404134,,,4238.0
United Rep. of Tanzania:TZA,0.25791080104646813,0.010869565217391304,0.010869565217391304,3.167814999604023e-05,1.1297329089072838,52493.0,2.0
Myanmar:MMR,0.0,0.005434782608695652,0.0,0.0,0.6646475959385489,4916445536.0,8763.0
Uganda:UGA,0.0,0.005434782608695652,0.0,0.0,0.384525173161358,7746.0,377.0
Mexico:MEX,0.010869565217391304,0.016304347826086956,0.010869565217391304,0.0008913613510905026,0.48804730608275015,1951443.0,2672674925.0
Sri Lanka:LKA,0.0,0.03260869565217391,0.0,0.0,,,13.0
Sudan:SDN,0.0,0.016304347826086956,0.0,0.0,0.5332219230769231,1080377.0,9628.0
Denmark:DNK,0.0,0.005434782608695652,0.0,0.0,,,137195022.0
TFYR of Macedonia:MKD,0.0,0.005434782608695652,0.0,0.0,,,979867.0
Kyrgyzstan:KGZ,0.0,0.005434782608695652,0.0,0.0,,,30613530.0
Tonga:TON,0.262040377191317,0.005434782608695652,0.043478260869565216,0.001663102874792112,,,89.0
Lebanon:LBN,0.0,0.005434782608695652,0.0,0.0,,,27.0
Kazakhstan:KAZ,0.0,0.005434782608695652,0.0,0.0,0.22502747866955683,1746752765.0,29.0
American Samoa:ASM,0.0,0.005434782608695652,0.0,0.0,,,15716.0
Cook Isds:COK,0.0,0.005434782608695652,0.0,0.0,,,18466.0
Djibouti:DJI,0.27738326522409057,0.016304347826086956,0.010869565217391304,0.012571303528181643,,,3.0
Madagascar:MDG,0.0,0.005434782608695652,0.0,0.0,,,2.0
Mozambique:MOZ,0.0,0.005434782608695652,0.0,0.0,4.995061311309217,231051637.0,297022.0
Aruba:ABW,0.3147233201581027,0.043478260869565216,0.005434782608695652,0.0061611291186309015,,,33.0
Curaçao:CUW,0.0,0.005434782608695652,0.0,0.0,,,20.0
Kuwait:KWT,0.0,0.005434782608695652,0.0,0.0,33.166666666666664,199.0,468377446.0
Bahrain:BHR,0.5042625745950553,0.005434782608695652,0.16304347826086957,0.001663102874792112,,,7.0
Qatar:QAT,0.24526122497334438,0.016304347826086956,0.016304347826086956,0.002494185548355184,1.3218731265613537,47982929521.0,42.0
China:CHN,0.2804076933495869,0.010869565217391304,0.03260869565217391,0.008734287609911271,0.6119458527542411,1269921999.0,7981673793.0
Namibia:NAM,0.0,0.005434782608695652,0.0,0.0,4.967839929615285,114136.0,542939.0
Equatorial Guinea:GNQ,0.3557741880048118,0.09782608695652173,0.08695652173913043,0.09128954764646142,,,2.0
Zimbabwe:ZWE,0.0,0.005434782608695652,0.0,0.0,,,151039.0
USA:USA,0.0,0.010869565217391304,0.0,0.0,0.6499353218125634,4687400239.0,8850624408.0
United States Minor Outlying Islands:UMI,0.0,0.016304347826086956,0.0,0.0,,,46658.0
Latvia:LVA,0.043478260869565216,0.016304347826086956,0.043478260869565216,0.012295081967213115,,,85.0
Angola:AGO,0.02589514066496164,0.0,0.005434782608695652,0.0,,,27295.0
New Zealand:NZL,0.0,0.010869565217391304,0.0,0.0,0.8425809396060191,512282.0,4617.0
Samoa:WSM,0.0,0.005434782608695652,0.0,0.0,0.173,173.0,
United Arab Emirates:ARE,0.0,0.010869565217391304,0.0,0.0,22.36933506473222,22572.0,2226177226.0
Vanuatu:VUT,0.0,0.005434782608695652,0.0,0.0,,,107715.0
Finland:FIN,0.0,0.005434782608695652,0.0,0.0,,,93.0
Bangladesh:BGD,0.2081176174918321,0.005434782608695652,0.005434782608695652,0.0,,,3674.0
Suriname:SUR,0.471261097200091,0.06521739130434782,0.048913043478260865,0.040074521268837024,,,17.0
Wallis and Futuna Isds:WLF,0.3383867276887872,0.016304347826086956,0.05434782608695652,0.005394100863630443,,,666.0
Ecuador:ECU,0.20835849436392914,0.021739130434782608,0.005434782608695652,3.167814999604023e-05,240.0,7200.0,10.0
United Kingdom:GBR,0.0,0.005434782608695652,0.0,0.0,2.419619381848829,3439301685.0,11677267376.0
Czechia:CZE,0.3208943656513989,0.016304347826086956,0.021739130434782608,0.0026130231137358726,2.4978196498437932,1365757878.0,139686710.0
"China, Hong Kong SAR:HKG",0.28128396739130435,0.016304347826086956,0.03260869565217391,0.0037724961147983242,11.814,11814.0,1268910939.0
Portugal:PRT,0.0,0.005434782608695652,0.0,0.0,,,414829231.0
Slovenia:SVN,0.005434782608695652,0.02717391304347826,0.005434782608695652,0.0016928011404134,0.3634060053023886,158574198.0,15682241.0
Russian Federation:RUS,0.0,0.005434782608695652,0.0,0.0,0.3085412260869375,4539011985.0,166754585.0
Israel:ISR,0.4592391304347826,0.03804347826086957,0.043478260869565216,0.03620359125972098,,,6108609.0
Philippines:PHL,0.1789480508254819,0.005434782608695652,0.005434782608695652,0.0,0.8721121495327103,46658.0,84930938.0
Central African Rep.:CAF,0.0,0.010869565217391304,0.0,0.0,,,1.0
Poland:POL,0.0,0.010869565217391304,0.0,0.0,,,427328975.0
Malawi:MWI,0.0,0.005434782608695652,0.0,0.0,2.3353333333333333,10509.0,64314.0
Morocco:MAR,0.0,0.005434782608695652,0.0,0.0,,,141501569.0
Oman:OMN,0.0,0.005434782608695652,0.0,0.0,,,2808.0
Honduras:HND,0.0,0.005434782608695652,0.0,0.0,,,2.0
Australia:AUS,0.32378010634970283,0.010869565217391304,0.02717391304347826,0.00017670468044666193,1.173520827805784,4423.0,126942141.0
Saint Helena:SHN,0.3455311691563047,0.03260869565217391,0.03804347826086957,0.012987940789972152,,,643.0
Hungary:HUN,0.0,0.005434782608695652,0.0,0.0,0.49054639736439587,124293915.0,65523.0
Thailand:THA,0.0,0.010869565217391304,0.0,0.0,25.546607413089472,191172.0,4241602029.0
Swaziland:SWZ,0.02318840579710145,0.03804347826086957,0.005434782608695652,0.007167181436604103,,,1426833.0
San Marino:SMR,0.0,0.005434782608695652,0.0,0.0,,,16275553.0
Saint Maarten:SXM,0.0,0.02717391304347826,0.0,0.0,,,8.0
Gambia:GMB,0.26512774540564765,0.03804347826086957,0.021739130434782608,0.005979698642742122,,,2.0
Pakistan:PAK,0.0,0.016304347826086956,0.0,0.0,,,243279150.0
Argentina:ARG,0.0,0.010869565217391304,0.0,0.0,55.8069533390279,44487989.0,2478310652.0
Kenya:KEN,0.0,0.005434782608695652,0.0,0.0,,,9133130.0
Montenegro:MNE,0.0,0.005434782608695652,0.0,0.0,,,2224431.0
Mali:MLI,0.21873844365787945,0.016304347826086956,0.010869565217391304,0.001663102874792112,,,7.0
Comoros:COM,0.005434782608695652,0.043478260869565216,0.005434782608695652,0.0009871137811266108,,,22337.0
Bahamas:BHS,0.0,0.005434782608695652,0.0,0.0,,,22624508.0
Viet Nam:VNM,0.47499139612251917,0.021739130434782608,0.10869565217391304,0.018067184821461368,0.4346462063086104,2506.0,21868763.0
Egypt:EGY,0.2225237813726017,0.010869565217391304,0.016304347826086956,1.4849132810643859e-05,0.6730468238499258,42430302.0,866397256.0
Senegal:SEN,0.0,0.005434782608695652,0.0,0.0,,,2.0
Norway:NOR,0.2628054585845763,0.005434782608695652,0.005434782608695652,0.0,0.32629718112561035,27635637619.0,2445918.0
Botswana:BWA,0.2786714228025306,0.05434782608695652,0.03804347826086957,0.009500925145971477,6.582538076078102,70953.0,934468.0
Grenada:GRD,0.0,0.005434782608695652,0.0,0.0,,,1.0
Cameroon:CMR,0.28711601137230425,0.05434782608695652,0.07608695652173914,0.01148813766418898,8.79,879.0,11.0
Malaysia:MYS,0.0,0.005434782608695652,0.0,0.0,0.38315502332075146,10893045672.0,536609595.0
Dominica:DMA,0.2639614943261507,0.010869565217391304,0.010869565217391304,0.0003029223093371347,,,2.0
Singapore:SGP,0.0,0.010869565217391304,0.0,0.0,20.53393279208401,95414424.0,4030970805.0
Malta:MLT,0.0,0.005434782608695652,0.0,0.0,,,7.0
Romania:ROU,0.0,0.005434782608695652,0.0,0.0,0.20390419808774424,240486.0,3382863.0
Rep. of Moldova:MDA,0.0,0.010869565217391304,0.0,0.0,,,240483.0
Antigua and Barbuda:ATG,0.0,0.005434782608695652,0.0,0.0,,,7375.0
Lesotho:LSO,0.0,0.005434782608695652,0.0,0.0,,,2780891.0
Mauritania:MRT,0.0,0.005434782608695652,0.0,0.0,,,52823544.0
Costa Rica:CRI,0.0,0.005434782608695652,0.0,0.0,,,3.0
Ghana:GHA,0.0,0.005434782608695652,0.0,0.0,,,33.0
Gabon:GAB,0.26357502068877714,0.07065217391304347,0.016304347826086956,0.010481171471014666,,,7.0
Afghanistan:AFG,0.0,0.005434782608695652,0.0,0.0,,,1912.0
Mauritius:MUS,0.0,0.005434782608695652,0.0,0.0,,,61491.0
Yemen:YEM,0.0,0.005434782608695652,0.0,0.0,,,12.0
Albania:ALB,0.0,0.005434782608695652,0.0,0.0,,,1.0
Côte d'Ivoire:CIV,0.0,0.005434782608695652,0.0,0.0,,,16.0
Syria:SYR,0.0,0.005434782608695652,0.0,0.0,,,1.0
Liberia:LBR,0.3666430532188081,0.03804347826086957,0.09782608695652173,0.004217240746107461,,,3.0
Guinea:GIN,0.0,0.005434782608695652,0.0,0.0,,,4.0
Spain:ESP,0.0,0.010869565217391304,0.0,0.0,1.3658824999914485,453372906.0,5961408393.0
Marshall Isds:MHL,0.0,0.005434782608695652,0.0,0.0,,,43137.0
Tunisia:TUN,0.4627808203867218,0.06521739130434782,0.07065217391304347,0.03156962366914256,,,756223213.0
Saudi Arabia:SAU,0.262040377191317,0.02717391304347826,0.005434782608695652,0.005406404265990866,,,164.0
France:FRA,0.0,0.010869565217391304,0.0,0.0,0.6295388906111659,1675340555.0,12302709072.0
Canada:CAN,0.0,0.005434782608695652,0.0,0.0,0.4880452964170326,7846156915.0,2292303382.0
Kiribati:KIR,0.32790845014651143,0.05434782608695652,0.048913043478260865,0.016557604409528866,,,235936.0
Iceland:ISL,0.0,0.021739130434782608,0.0,0.0,,,53.0
Italy:ITA,0.0,0.005434782608695652,0.0,0.0,0.4676129896169563,68254551.0,6541470339.0
Benin:BEN,0.27484234981745764,0.07065217391304347,0.02717391304347826,0.007758319002082363,,,12.0
Guyana:GUY,0.0,0.010869565217391304,0.0,0.0,,,50.0
Rep. of Korea:KOR,0.47003065047110903,0.043478260869565216,0.07065217391304347,0.03409259542099884,528.2183040935672,28830.0,16877582524.0
Ireland:IRL,0.005434782608695652,0.010869565217391304,0.005434782608695652,0.0016928011404134,,,1057290362.0
Colombia:COL,0.0,0.010869565217391304,0.0,0.0,0.1866077908511286,95615525.0,329614405.0
Luxembourg:LUX,0.010869565217391304,0.005434782608695652,0.010869565217391304,0.0,0.43257770507127835,1851.0,175429475.0
Serbia:SRB,0.33966365873666937,0.059782608695652176,0.048913043478260865,0.01358726252035233,0.6627179881159396,2263397.0,33.0
India:IND,0.0,0.005434782608695652,0.0,0.0,3.3785352734750353,124074017.0,7294267846.0
Cabo Verde:CPV,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.0,,,1.0
Bulgaria:BGR,0.016304347826086956,0.0,0.016304347826086956,0.0,0.596706708391927,964068.0,31.0
Fiji:FJI,0.32319881351963153,0.016304347826086956,0.016304347826086956,0.00018172510153978435,0.9921885042952737,43555.0,
Sweden:SWE,0.0,0.005434782608695652,0.0,0.0,0.46845455934541747,6058477.0,82767168.0
Bonaire:BES,0.0,0.005434782608695652,0.0,0.0,,,4.0
