country,closeness_centrality,indegree_centrality,outdegree_centrality,betweenness_centrality,mean_terms,total_exported,total_imported
United Kingdom:GBR,0.0,0.25,0.0,0.0,,,2949836.0
USA:USA,0.0,0.25,0.0,0.0,,,651360.0
Trinidad and Tobago:TTO,0.0,0.25,0.0,0.0,,,36719.0
Saint Lucia:LCA,0.0,0.25,0.0,0.0,,,339.0
Barbados:BRB,1.0,0.0,1.0,0.0,67.03366821352702,3638254.0,
