country,closeness_centrality,indegree_centrality,outdegree_centrality,betweenness_centrality,mean_terms,total_exported,total_imported
Central African Rep.:CAF,0.18080567006581325,0.045454545454545456,0.09090909090909091,0.07251908396946564,,,136.0
Br. Virgin Isds:VGB,0.27056277056277056,0.015151515151515152,0.12121212121212122,0.020329177819635835,,,8938435.0
United Arab Emirates:ARE,0.0,0.007575757575757576,0.0,0.0,21.732188604914796,48524.0,148241576.0
South Africa:ZAF,0.0,0.007575757575757576,0.0,0.0,8.795663069578149,240121.0,105714586.0
Algeria:DZA,0.22151337940811625,0.007575757575757576,0.05303030303030303,0.005822125287774142,0.25860186076599967,13520730079.0,43005.0
Niue:NIU,0.0,0.007575757575757576,0.0,0.0,,,12069.0
Morocco:MAR,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.006187832523710387,,,3733.0
Oman:OMN,0.19664199244351918,0.0,0.007575757575757576,0.0,8.780011678803639,1655769201.0,6576.0
Honduras:HND,0.21102388790411075,0.022727272727272728,0.015151515151515152,0.02437061454237027,,,6.0
Australia:AUS,0.0,0.007575757575757576,0.0,0.0,96.73643414480802,12726.0,46669.0
Jordan:JOR,0.0,0.007575757575757576,0.0,0.0,,,96223047.0
Brazil:BRA,0.0,0.007575757575757576,0.0,0.0,21.182539682539684,482.0,862690689.0
Saint Helena:SHN,0.17741821020509546,0.015151515151515152,0.015151515151515152,0.005869766365949572,,,40839.0
Ethiopia:ETH,0.0,0.007575757575757576,0.0,0.0,,,251776.0
Hungary:HUN,0.14861596736596736,0.0,0.007575757575757576,0.0,0.25025951557093423,2893000.0,31327816.0
Thailand:THA,0.19375339068433697,0.022727272727272728,0.007575757575757576,0.0,0.5234648959188242,218.0,8940.0
Libya:LBY,0.0,0.007575757575757576,0.0,0.0,,,2904.0
Swaziland:SWZ,0.0,0.007575757575757576,0.0,0.0,10.623475609756097,34845.0,
Belgium:BEL,0.1898686109212425,0.030303030303030304,0.022727272727272728,0.0013053104656158092,0.19249044811925503,6368755382.0,2743282924.0
El Salvador:SLV,0.007575757575757576,0.007575757575757576,0.007575757575757576,0.003007170946102244,,,2696.0
Uruguay:URY,0.21130879844016573,0.007575757575757576,0.030303030303030304,0.00210598349911327,,,8866345.0
Switzerland:CHE,0.030303030303030304,0.007575757575757576,0.030303030303030304,0.012028683784408975,15.03370512256261,922315.0,265105308.0
Pakistan:PAK,0.0,0.007575757575757576,0.0,0.0,0.3311449463130151,387478.0,40322.0
Argentina:ARG,0.0,0.015151515151515152,0.0,0.0,2.6052243267003896,491912723.0,161800370.0
Kenya:KEN,0.0,0.007575757575757576,0.0,0.0,0.9039837321336774,572637.0,93602.0
Bosnia Herzegovina:BIH,0.007575757575757576,0.0,0.007575757575757576,0.0,,,764.0
Bahamas:BHS,0.12484701620404368,0.0,0.007575757575757576,0.0,,,35291910.0
Austria:AUT,0.2559377559377559,0.007575757575757576,0.06060606060606061,0.0007036008944405892,,,1272485.0
Turks and Caicos Isds:TCA,0.007575757575757576,0.022727272727272728,0.007575757575757576,5.783021050196623e-05,,,11.0
New Caledonia:NCL,0.0,0.007575757575757576,0.0,0.0,1.7428571428571429,122.0,
Viet Nam:VNM,0.24359349118191562,0.015151515151515152,0.09090909090909091,0.017697145941420748,0.255924066606315,46646.0,
Turkey:TUR,0.15545992469069392,0.007575757575757576,0.030303030303030304,2.8915105250983114e-05,,,883818298.0
Zambia:ZMB,0.2594437525944375,0.07575757575757576,0.045454545454545456,0.10724371578379213,1.1989227789881385,19811.0,20732.0
Comoros:COM,0.015151515151515152,0.007575757575757576,0.015151515151515152,0.006014341892204488,,,86.0
Norway:NOR,0.0,0.007575757575757576,0.0,0.0,0.3420260972061106,15997687252.0,17248.0
Croatia:HRV,0.0,0.007575757575757576,0.0,0.0,0.38091054800756147,194407214.0,77207966.0
United Kingdom:GBR,0.007575757575757576,0.007575757575757576,0.007575757575757576,0.003007170946102244,62.27899611574057,1258288539.0,3910678951.0
Dominican Rep.:DOM,0.0,0.007575757575757576,0.0,0.0,0.2359018070235254,77.0,10464264.0
Tokelau:TKL,0.0,0.015151515151515152,0.0,0.0,,,16086.0
Dem. People's Rep. of Korea:PRK,0.0,0.007575757575757576,0.0,0.0,,,15406.0
Cameroon:CMR,0.015151515151515152,0.06818181818181818,0.015151515151515152,0.005018009979842042,9.714285714285714,136.0,7465.0
Saint Vincent and the Grenadines:VCT,0.2302661877129962,0.08333333333333334,0.03787878787878788,0.040452301091614074,,,21699103.0
Rwanda:RWA,0.0,0.007575757575757576,0.0,0.0,,,36036.0
Seychelles:SYC,0.18080567006581325,0.030303030303030304,0.022727272727272728,0.0032674068933610917,5.3478260869565215,123.0,
Germany:DEU,0.0,0.007575757575757576,0.0,0.0,0.2558968294256691,160000.0,5399921189.0
Israel:ISR,0.17825311942959002,0.015151515151515152,0.007575757575757576,0.0032336726039016114,,,1614.0
Poland:POL,0.0,0.007575757575757576,0.0,0.0,0.22353609500101593,3413685.0,125405697.0
Guatemala:GTM,0.224799928064023,0.045454545454545456,0.045454545454545456,0.08503526265930846,,,95947.0
Egypt:EGY,0.0,0.007575757575757576,0.0,0.0,0.291425956593738,1540720012.0,16692481.0
Chile:CHL,0.0,0.015151515151515152,0.0,0.0,483.3333333333333,2900.0,442505391.0
Georgia:GEO,0.0,0.007575757575757576,0.0,0.0,,,26335089.0
Singapore:SGP,0.21220609455903575,0.007575757575757576,0.05303030303030303,0.01931529030765672,37.55654711189595,145416.0,50723703.0
Haiti:HTI,0.19082512785283567,0.015151515151515152,0.022727272727272728,0.0004888029697190002,,,66.0
Rep. of Moldova:MDA,0.007575757575757576,0.015151515151515152,0.007575757575757576,0.003007170946102244,,,46083712.0
Armenia:ARM,0.19883878151594686,0.007575757575757576,0.022727272727272728,0.03504510756419153,,,41909039.0
Trinidad and Tobago:TTO,0.007575757575757576,0.0,0.007575757575757576,0.0,44.41888499978338,2045737974.0,8700.0
Nepal:NPL,0.0,0.007575757575757576,0.0,0.0,,,6483290.0
Gabon:GAB,0.0,0.022727272727272728,0.0,0.0,2.4284090909090907,2512.0,4.0
Lithuania:LTU,0.0,0.007575757575757576,0.0,0.0,0.87,87.0,
Antigua and Barbuda:ATG,0.18659501418122107,0.007575757575757576,0.015151515151515152,0.0,,,3185.0
Slovakia:SVK,0.0,0.06060606060606061,0.0,0.0,,,14781756.0
Congo:COG,0.238231370306842,0.09090909090909091,0.08333333333333334,0.05725245916085611,,,45267.0
Botswana:BWA,0.022727272727272728,0.007575757575757576,0.022727272727272728,0.007103477523324851,1.0934289953111074,177837.0,252020.0
Netherlands:NLD,0.0,0.007575757575757576,0.0,0.0,,,2474987547.0
Yemen:YEM,0.0,0.015151515151515152,0.0,0.0,0.4026928649630126,18235761.0,224.0
Ghana:GHA,0.0,0.022727272727272728,0.0,0.0,,,570.0
Afghanistan:AFG,0.0,0.007575757575757576,0.0,0.0,,,387478.0
Côte d'Ivoire:CIV,0.2318181818181818,0.0,0.03787878787878788,0.0,0.6117216117216118,334.0,
Mexico:MEX,0.0,0.007575757575757576,0.0,0.0,0.22559287024284752,47201468.0,17364409.0
Ukraine:UKR,0.0,0.007575757575757576,0.0,0.0,310.14862166161504,385242585.0,
United Rep. of Tanzania:TZA,0.0,0.007575757575757576,0.0,0.0,,,24993.0
Myanmar:MMR,0.0,0.007575757575757576,0.0,0.0,,,78944.0
Uganda:UGA,0.2234736748011084,0.007575757575757576,0.030303030303030304,0.0038649857352147416,,,508241.0
Barbados:BRB,0.14636421028466481,0.0,0.007575757575757576,0.0,,,20220.0
Nauru:NRU,0.21830594076356785,0.0,0.03787878787878788,0.0,,,4844.0
Spain:ESP,0.20530508335386383,0.015151515151515152,0.022727272727272728,0.0003845708998380754,2.666609493178818,138228989.0,4576590925.0
Iran:IRN,0.18477457501847744,0.015151515151515152,0.007575757575757576,0.006270997874051309,0.3183102500262375,255470130.0,
Tunisia:TUN,0.2775002775002775,0.08333333333333334,0.12121212121212122,0.12652134760913386,29.08446502057613,20283.0,57040240.0
Lebanon:LBN,0.0,0.007575757575757576,0.0,0.0,0.2559181062060141,2000.0,
Fiji:FJI,0.20586297760210803,0.015151515151515152,0.015151515151515152,0.005898681471200555,,,274334.0
France:FRA,0.0,0.007575757575757576,0.0,0.0,0.22738498070137556,1761484963.0,9775542207.0
Canada:CAN,0.0,0.022727272727272728,0.0,0.0,0.2242068882527063,29679541959.0,2829705808.0
Kyrgyzstan:KGZ,0.007575757575757576,0.0,0.007575757575757576,0.0,,,26154512.0
Zimbabwe:ZWE,0.20710757207107572,0.007575757575757576,0.08333333333333334,0.0019078461826553435,,,4181059.0
Denmark:DNK,0.0,0.007575757575757576,0.0,0.0,17.923076923076923,233.0,70270741.0
Kazakhstan:KAZ,0.0,0.007575757575757576,0.0,0.0,0.04275111834895073,409661439.0,1491.0
Cook Isds:COK,0.2430198208500095,0.0,0.03787878787878788,0.0,,,15039.0
Djibouti:DJI,0.24517014808276943,0.06818181818181818,0.08333333333333334,0.05723097936838395,,,35302.0
Malaysia:MYS,0.0,0.030303030303030304,0.0,0.0,0.3240136687660994,4798198135.0,
Italy:ITA,0.14625014625014626,0.015151515151515152,0.007575757575757576,0.0057251908396946565,2.487522880955101,194927604.0,8036460904.0
Portugal:PRT,0.0,0.007575757575757576,0.0,0.0,,,636678450.0
Mozambique:MOZ,0.17741821020509546,0.05303030303030303,0.015151515151515152,0.018195793816022827,0.1924904479735706,100158083.0,2970.0
Cayman Isds:CYM,0.22614201718679328,0.03787878787878788,0.03787878787878788,0.012021110780652764,,,62356261.0
Rep. of Korea:KOR,0.0,0.015151515151515152,0.0,0.0,11.039410284070478,44469.0,6904763248.0
Ireland:IRL,0.0,0.007575757575757576,0.0,0.0,0.635618365670674,161735.0,547082083.0
Kuwait:KWT,0.12298307752853208,0.007575757575757576,0.007575757575757576,0.0,,,17899.0
Colombia:COL,0.2066318262842327,0.0,0.007575757575757576,0.0,,,243.0
Malawi:MWI,0.007575757575757576,0.015151515151515152,0.007575757575757576,0.003007170946102244,1.5666666666666667,188.0,1171.0
Jamaica:JAM,0.0,0.007575757575757576,0.0,0.0,60.0,60.0,
India:IND,0.19664199244351918,0.0,0.007575757575757576,0.0,0.6764399503027202,6483290.0,597536807.0
Bahrain:BHR,0.23527197440240916,0.007575757575757576,0.05303030303030303,0.009291387153982573,,,12079710.0
Bulgaria:BGR,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.009137173259310663,152.0,456.0,
Qatar:QAT,0.15638528138528138,0.007575757575757576,0.03787878787878788,0.0002024057367568818,1.4943305472642028,5221704066.0,408.0
China:CHN,0.0,0.007575757575757576,0.0,0.0,0.6956934326651972,215918314.0,1031428493.0
Namibia:NAM,0.0,0.015151515151515152,0.0,0.0,0.22783516693286746,309396.0,2642.0
Equatorial Guinea:GNQ,0.0,0.007575757575757576,0.0,0.0,,,18.0
USA:USA,0.1952514839112777,0.03787878787878788,0.030303030303030304,0.022142499146315935,0.24435009270179103,2984153515.0,33145393858.0
Sweden:SWE,0.0,0.015151515151515152,0.0,0.0,0.6265462962962963,18891.0,253459.0
Latvia:LVA,0.0,0.015151515151515152,0.0,0.0,,,7404.0
Luxembourg:LUX,0.017316017316017316,0.0,0.007575757575757576,0.0,34.45100651272943,940.0,211653125.0
Timor-Leste:TLS,0.0,0.007575757575757576,0.0,0.0,0.25588536335721596,500.0,
New Zealand:NZL,0.1909054919743756,0.0,0.03787878787878788,0.0,2.547047575190163,302369.0,
